combination_id,confidence,field,indoor_model,normalized_value,outdoor_model,raw_label,raw_value,source_column,source_pdf_page,source_printed_page,source_row,unit,verification_method
FDBNQ26MV1/RNQ26MY1,VERIFIED_TABLE_CELL,compressor_type,FDBNQ26MV1,Kiểu rotor dạng kín,RNQ26MY1,Máy nén / Loại,Kiểu rotor dạng kín,14,64,126|127,21,,
FDBNQ26MV1/RNQ26MY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDBNQ26MV1,2.2,RNQ26MY1,Công suất động cơ điện / kW,2.2,14,64,126|127,22,kW,
FDBNQ26MV1/RNQ26MY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDBNQ26MV1,2.0 (Nạp cho 10 m),RNQ26MY1,Môi chất lạnh (R-410A) / kg,2.0 (Nạp cho 10 m),14,64,126|127,23,kg,
FDBNQ26MV1/RNQ26MY1,VERIFIED_TABLE_CELL,noise_level,FDBNQ26MV1,54,RNQ26MY1,"Độ ồn4,5 / dB(A)",54,14,64,126|127,24,dB(A),
FDBNQ26MV1/RNQ26MY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDBNQ26MV1,735 X 825 X 300,RNQ26MY1,Kích thước (Cao x Rộng x Dày) / mm,735 X 825 X 300,14,64,126|127,25,mm,
FDBNQ26MV1/RNQ26MY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDBNQ26MV1,----------,RNQ26MY1,Khối lượng / V1 / kg,----------,14,64,126|127,26,kg,
FDBNQ26MV1/RNQ26MY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDBNQ26MV1,56,RNQ26MY1,Y1,56,14,64,126|127,27,,
FDBNQ26MV1/RNQ26MY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDBNQ26MV1,21 đến 46,RNQ26MY1,Dải hoạt động / °CDB,21 đến 46,14,64,126|127,28,,
FDBNQ26MV1/RNQ26MY1,VERIFIED_TABLE_CELL,liquid_pipe_mm,FDBNQ26MV1,o/9.5,RNQ26MY1,Ống kết nối / Lỏng / mm,o/9.5,14,64,126|127,29,mm,
FDBNQ26MV1/RNQ26MY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDBNQ26MV1,o/15.9,RNQ26MY1,Hơi / mm,o/15.9,14,64,126|127,30,mm,
FDBNQ26MV1/RNQ26MY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDBNQ26MV1,3/4B (Đường kín trong o/21.6 X Đường kín ngoài o/27.2),RNQ26MY1,Ống xả / Dàn lạnh / mm,3/4B (Đường kín trong o/21.6 X Đường kín ngoài o/27.2),14,64,126|127,31,mm,
FDBNQ26MV1/RNQ26MY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDBNQ26MV1,o/18.0 (Lỗ),RNQ26MY1,Dàn nóng / mm,o/18.0 (Lỗ),14,64,126|127,32,mm,
FDBNQ26MV1/RNQ26MY1,VERIFIED_TABLE_CELL,max_actual_pipe_length_m,FDBNQ26MV1,30 (Chiều dài tương đương 50 m),RNQ26MY1,Chiều dài đường ống tối đa / m,30 (Chiều dài tương đương 50 m),14,64,126|127,33,m,
FDBNQ26MV1/RNQ26MY1,VERIFIED_TABLE_CELL,max_height_difference_m,FDBNQ26MV1,20,RNQ26MY1,Chênh lệch độ cao tối đa / m,20,14,64,126|127,34,m,
FDBNQ26MV1/RNQ26MY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDBNQ26MV1,Cả ống lỏng và ống hơi,RNQ26MY1,Cách nhiệt,Cả ống lỏng và ống hơi,14,64,126|127,35,,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,RNQ26MY1,RNQ26MV19,Y1,RNQ26MY1,9,64,126|127,4,,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,"1 Pha, 220-240 V, 50 Hz",RNQ26MV19,Nguồn điện / Dàn nóng / V1,"1 Pha, 220-240 V, 50 Hz",9,64,126|127,5,,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,"3 Pha, 380-415 V, 50 Hz",RNQ26MV19,Y1,"3 Pha, 380-415 V, 50 Hz",9,64,126|127,6,,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,cooling_capacity_kw,FDMNQ26MV1,7.6,RNQ26MV19,"Công suất làm lạnh1,2 / kW",7.6,9,64,126|127,7,kW,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,cooling_capacity_btu,FDMNQ26MV1,"26,000",RNQ26MV19,Btu/h,"26,000",9,64,126|127,8,Btu/h,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,power_input_kw,FDMNQ26MV1,2.62,RNQ26MV19,Công suất điện tiêu thụ / Làm lạnh1 / kW,2.62,9,64,126|127,9,kW,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,cop,FDMNQ26MV1,2.90,RNQ26MV19,COP / W/W,2.90,9,64,126|127,10,,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,cspf,FDMNQ26MV1,3.08,RNQ26MV19,CSPF / Wh/Wh,3.08,9,64,126|127,11,,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,----------,RNQ26MV19,Dàn lạnh / Màu sắc,----------,9,64,126|127,12,,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,airflow,FDMNQ26MV1,23,RNQ26MV19,Quạt / Lưu lượng gió (Cao/Thấp)3 / m3/phút,23,9,64,126|127,13,,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,812,RNQ26MV19,cfm,812,9,64,126|127,14,,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,external_static_pressure_pa,FDMNQ26MV1,8.5,RNQ26MV19,Tỷ lệ bên ngoài áp suất tĩnh3 / mmH2O,8.5,9,64,126|127,15,,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,noise_level,FDMNQ26MV1,42 / 38,RNQ26MV19,Độ ồn (Cao/Thấp) (220 V)4 / dB(A),42 / 38,9,64,126|127,16,dB(A),
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,"305 X 1,350 X 680",RNQ26MV19,Kích thước (Cao x Rộng x Dày) / mm,"305 X 1,350 X 680",9,64,126|127,17,mm,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,43,RNQ26MV19,Khối lượng / kg,43,9,64,126|127,18,kg,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,14 đến 25,RNQ26MV19,Dãy hoạt động được chứng nhận / °CWB,14 đến 25,9,64,126|127,19,,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,Trắng ngà,RNQ26MV19,Dàn nóng / Màu sắc,Trắng ngà,9,64,126|127,20,,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,compressor_type,FDMNQ26MV1,Kiểu rotor dạng kín,RNQ26MV19,Máy nén / Loại,Kiểu rotor dạng kín,9,64,126|127,21,,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,2.2,RNQ26MV19,Công suất động cơ điện / kW,2.2,9,64,126|127,22,kW,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,2.0 (Nạp cho 10 m),RNQ26MV19,Môi chất lạnh (R-410A) / kg,2.0 (Nạp cho 10 m),9,64,126|127,23,kg,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,noise_level,FDMNQ26MV1,54,RNQ26MV19,"Độ ồn4,5 / dB(A)",54,9,64,126|127,24,dB(A),
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,735 X 825 X 300,RNQ26MV19,Kích thước (Cao x Rộng x Dày) / mm,735 X 825 X 300,9,64,126|127,25,mm,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,56,RNQ26MV19,Khối lượng / V1 / kg,56,9,64,126|127,26,kg,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,56,RNQ26MV19,Y1,56,9,64,126|127,27,,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,21 đến 46,RNQ26MV19,Dãy hoạt động được chứng nhận / °CDB,21 đến 46,9,64,126|127,28,,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,liquid_pipe_mm,FDMNQ26MV1,o/9.5,RNQ26MV19,Ống kết nối / Lỏng / mm,o/9.5,9,64,126|127,29,mm,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,o/15.9,RNQ26MV19,Hơi / mm,o/15.9,9,64,126|127,30,mm,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,3/4B (Đường kính trong o/21.6X Đường kính ngoài o/27.2),RNQ26MV19,Ống xả / Dàn lạnh / mm,3/4B (Đường kính trong o/21.6X Đường kính ngoài o/27.2),9,64,126|127,31,mm,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,o/18.0 (Lỗ),RNQ26MV19,Dàn nóng / mm,o/18.0 (Lỗ),9,64,126|127,32,mm,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,max_actual_pipe_length_m,FDMNQ26MV1,30 (Chiều dài tương đương 50 m),RNQ26MV19,Chiều dài đường ống tối đa / m,30 (Chiều dài tương đương 50 m),9,64,126|127,33,m,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,max_height_difference_m,FDMNQ26MV1,20,RNQ26MV19,Chênh lệch độ cao tối đa / m,20,9,64,126|127,34,m,
FDMNQ26MV1/RNQ26MV19,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,Cả ống lỏng và ống hơi,RNQ26MV19,Cách nhiệt,Cả ống lỏng và ống hơi,9,64,126|127,35,,
FDMNQ26MV1/RNQ26MY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,RNQ26MY1,RNQ26MY1,Y1,RNQ26MY1,9,64,126|127,4,,
FDMNQ26MV1/RNQ26MY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,"1 Pha, 220-240 V, 50 Hz",RNQ26MY1,Nguồn điện / Dàn nóng / V1,"1 Pha, 220-240 V, 50 Hz",9,64,126|127,5,,
FDMNQ26MV1/RNQ26MY1,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FDMNQ26MV1,"3 Pha, 380-415 V, 50 Hz",RNQ26MY1,Y1,"3 Pha, 380-415 V, 50 Hz",9,64,126|127,6,,
FDMNQ26MV1/RNQ26MY1,VERIFIED_TABLE_CELL,cooling_capacity_kw,FDMNQ26MV1,7.6,RNQ26MY1,"Công suất làm lạnh1,2 / kW",7.6,9,64,126|127,7,kW,
FDMNQ26MV1/RNQ26MY1,VERIFIED_TABLE_CELL,cooling_capacity_btu,FDMNQ26MV1,"26,000",RNQ26MY1,Btu/h,"26,000",9,64,126|127,8,Btu/h,
